,Company Name,MC Link
6747,Acropetal Tech,http://www.moneycontrol.com/india/stockpricequote/computerssoftware/acropetaltechnologies/AT21
6748,Irmac Services,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/irmacservicesindia/ISI
6749,Cairn India,http://www.moneycontrol.com/india/stockpricequote/oildrillingandexploration/cairnindia/CI37
6750,Sree Rayal Alk,http://www.moneycontrol.com/india/stockpricequote/chemicals/sreerayalaseemaalkaliesalliedchemicals/SRA
6751,India Green Rea,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/indiagreenreality/IGR
6752,Ashapura Mine,http://www.moneycontrol.com/india/stockpricequote/miningminerals/ashapuraminechem/AM07
6753,IRB InvIT,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/irbinvit/II04
6754,Ind Jyoti (B),http://www.moneycontrol.com/india/stockpricequote/financeinvestments/indjyotib/IJB
6755,Integra Capital,http://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/integracapitalmanagement/ICM
6756,Source Fin,http://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/sourcefinancialservices/SFS02
6757,Modella Woollen,http://www.moneycontrol.com/india/stockpricequote/textileswoollenworsted/modellawoollens/MW
6758,Nacro Chemicals,http://www.moneycontrol.com/india/stockpricequote/chemicals/nacrochemicals/NC
6759,Sov Gold Tr-IV,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/sovereigngoldbonds275aug2024triv/SGB02
6760,Sov Gold Tr-II,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/sovereigngoldbonds275feb2024trii/SGB04
6761,Comet Glass Ltd,http://www.moneycontrol.com/india/stockpricequote/glassglassproducts/cometglass/CGL
6762,Indusmin Foods,http://www.moneycontrol.com/india/stockpricequote/foodprocessing/indusminfoods/IF05
6763,Sunstar Soft,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/sunstarsoftwaresystems/SSS03
6764,Sri Krishna Con,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/srikrishnaconstructionsindia/SKC02
6765,Preyanshu Ind,http://www.moneycontrol.com/india/stockpricequote/packaging/preyanshuindustries/PI21
6766,Esquire Money,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/esquiremoneyguarantees/EMG01
6767,Zee Entertain,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/zeeentertainmententerprises/ZEE
6768,Global Films,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/globalfilmsbroadcasting/GFB01
6769,Pilani Invest,http://www.moneycontrol.com/india/stockpricequote/financegeneral/pilaniinvestmentindustriescorporation/PII03
6770,Ashok Ley Fin,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/ashokleylandfinance/ALF01
6771,Agritech Hatch,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/agritechhatcheriesfoods/AHF
6772,NRB Bearings,http://www.moneycontrol.com/india/stockpricequote/bearings/nrbbearings/NRB
6773,Kennametal,http://www.moneycontrol.com/india/stockpricequote/machinetools/kennametalindia/WI06
6774,Shaival Reality,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/shaivalreality/SR09
6775,Radico Khaitan,http://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/radicokhaitan/RK01
6776,Elnet Tech,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/elnettechnologies/ET03
6777,Empee Distiller,http://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/empeedistilleries/ED
6778,F Mec Intl.,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/fmecinternationalfinancialservices/FMI01
6779,Kavit Ind,http://www.moneycontrol.com/india/stockpricequote/chemicals/kavitindustries/JHP
6780,NCC Finance,http://www.moneycontrol.com/india/stockpricequote/financegeneral/nccfinance/NCC03
6781,Sadbhav Engg,http://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/sadbhavengineering/SE19
6782,DQ Entertain,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/dqentertainmentinternational/DEI01
6783,Market Creat,http://www.moneycontrol.com/india/stockpricequote/financegeneral/marketcreators/MC06
6784,Siris,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/siris/S05
6785,IST Ltd,http://www.moneycontrol.com/india/stockpricequote/autoancillaries/ist/IST
6786,Kyra Landscapes,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/kyralandscapes/TC10
6787,Eurotex,http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/eurotexindustriesexports/EIE
6788,Sri Vishnu Cem,http://www.moneycontrol.com/india/stockpricequote/cementmajor/srivishnucement/SVC01
6789,Digital Electro,http://www.moneycontrol.com/india/stockpricequote/computershardware/digitalelectronics/DE04
6790,Kutch Salt,http://www.moneycontrol.com/india/stockpricequote/foodprocessing/kutchsaltalliedindustries/KSA
6791,Vishnu Chemical,http://www.moneycontrol.com/india/stockpricequote/chemicals/vishnuchemicals/VC17
6792,Akar Laminators,http://www.moneycontrol.com/india/stockpricequote/packaging/akarlaminators/AL03
6793,Procal Electron,http://www.moneycontrol.com/india/stockpricequote/consumergoodselectronic/procalelectronics/PE04
6794,Times Guaranty,http://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/timesguaranty/TG
6795,Alpic Finance,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/alpicfinance/AF05
6796,Suryodaya Allo,http://www.moneycontrol.com/india/stockpricequote/miningminerals/suryodayaallometalpowders/SAM01
6797,VIDLI Rest.,http://www.moneycontrol.com/india/stockpricequote/hotels/vidlirestaurants/VR05
6798,NRB Industrial,http://www.moneycontrol.com/india/stockpricequote/bearings/nrbindustrialbearings/NRB01
6799,Country Club,http://www.moneycontrol.com/india/stockpricequote/hotels/countryclubhospitalityholidays/CCI06
6800,Titan Foods,http://www.moneycontrol.com/india/stockpricequote/foodprocessing/titanfoodsfashions/TFF
6801,Ajanta Pharma,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/ajantapharma/AP22
6802,Alkem Lab,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/alkemlaboratories/AL05
6803,Desh Rakshak,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/deshrakshakaushadalaya/DRA
6804,Rico Agroils,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/ricoagroils/RA03
6805,Trio Mercantile,http://www.moneycontrol.com/india/stockpricequote/financegeneral/triomercantiletrading/TMT01
6806,Jindal Drugs,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/jindaldrugs/JDL
6807,Indian Acrylics,http://www.moneycontrol.com/india/stockpricequote/textilesmanmade/indianacrylics/IA05
6808,Rupa and Comp,http://www.moneycontrol.com/india/stockpricequote/textileshosieryknitwear/rupacompany/RC14
6809,Bharat Line,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/bharatline/BL02
6810,Aarti Drugs,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/aartidrugs/AD
6811,Ondeo Nalco,http://www.moneycontrol.com/india/stockpricequote/chemicals/ondeonalcoindia/ONI
6812,Clarity FinServ,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/clarityfinancialservices/CFS04
6813,Oracle Fin Serv,http://www.moneycontrol.com/india/stockpricequote/computerssoftware/oraclefinancialservicessoftware/OFS01
6814,ONGC,http://www.moneycontrol.com/india/stockpricequote/oildrillingandexploration/oilnaturalgascorporation/ONG
6815,Premier Energy,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/premierenergyinfrastructure/PEI04
6816,Ind & Prud Invt,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/industrialprudentialinvestmentcompany/IPI
6817,Teledata Tech,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/teledatatechnologysolutions/TTS
6818,Sundaram Fin,http://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/sundaramfinance/SF20
6819,Castex Tech,http://www.moneycontrol.com/india/stockpricequote/autoancillaries/castextechnologies/AI49
6820,Cethar Ind,http://www.moneycontrol.com/india/stockpricequote/textileshosieryknitwear/cetharindustries/CI22
6821,Consol Finvest,http://www.moneycontrol.com/india/stockpricequote/financegeneral/consolidatedfinvestholdings/CFH01
6822,Nicco Corp,http://www.moneycontrol.com/india/stockpricequote/cablespowerothers/niccocorporation/NC06
6823,UTI EQ OPP96,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/utiequityopportunitiesfund96/UTI11
6824,Bhilwara Spin,http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/bhilwaraspinners/BS04
6825,Swajas Air,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/swajasaircharters/SAC04
6826,KPIT Tech,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/kpittechnologies/KPI02
6827,OCL Iron,http://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/oclironsteel/OCL03
6828,Kaveri Eng,http://www.moneycontrol.com/india/stockpricequote/engineering/kaveriengineeringindustries/KEI01
6829,Videocon Intl,http://www.moneycontrol.com/india/stockpricequote/consumergoodselectronic/videoconinternational/VI
6830,Jainco Projects,http://www.moneycontrol.com/india/stockpricequote/constructioncontractinghousing/jaincoprojectsindia/JPI
6831,Sri Chakra Fina,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/srichakrafinancialservices/SCF
6832,Shell Infotech,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/shellinfotech/SI88
6833,Baid Leasing,http://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/baidleasingfinancecompany/BLF
6834,Shreeji Phospha,http://www.moneycontrol.com/india/stockpricequote/fertilisers/shreejiphosphate/SP35
6835,Fourth Gen Info,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/fourthgenerationinformationsystems/FGI
6836,Raaj Medisafe,http://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/raajmedisafeindia/MSI01
6837,Oripro,http://www.moneycontrol.com/india/stockpricequote/computerssoftware/oripro/O03
6838,Apollo Finvest,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/apollofinvestindia/AFI
6839,Wartsila NSD,http://www.moneycontrol.com/india/stockpricequote/engines/wartsilansdindia/WNS
6840,Dolphin Offshor,http://www.moneycontrol.com/india/stockpricequote/oildrillingandexploration/dolphinoffshoreenterprisesi/DOE
6841,Beardsell,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/beardsell/B06
6842,Geodesic,http://www.moneycontrol.com/india/stockpricequote/computerssoftware/geodesic/G05
6843,Nucleus Softwar,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/nucleussoftwareexports/NS
6844,Punj Wireless,http://www.moneycontrol.com/india/stockpricequote/telecommunicationsequipment/punjabwirelesssystems/PWS
6845,Mehta Caplease,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/mehtacaplease/MC16
6846,Emami,http://www.moneycontrol.com/india/stockpricequote/personalcare/emami/E06
6847,Rock Hard Petro,http://www.moneycontrol.com/india/stockpricequote/chemicals/rockhardpetrochemicalindustries/RHP
6848,Aslo Steel,http://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/aslosteel/AS10
6849,SJ Corporation,http://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/sjcorporation/SJC
6850,Novopan,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/novopanindia/NI11
6851,Betalact Labs,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/betalactlaboratories/BL01
6852,Shriram Agro,http://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/shriramagrotechindustries/SAT
6853,Interlink Expor,http://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/interlinkexports/IEL
6854,Hathway Cable,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/hathwaycabledatacom/HCD
6855,PNB Equity G,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/pnbequitygrowthfundscheme93/PNB03
6856,Golechha Global,http://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/golechhaglobalfinance/GGF
6857,Clio Infotech,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/clioinfotech/CI43
6858,Srinivasa Ferro,http://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/srinivasaferroalloys/SFA
6859,Gujarat Metal,http://www.moneycontrol.com/india/stockpricequote/chemicals/gujaratmetalliccoalcoke/AC08
6860,Commex Tech,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/commextechnology/ITP02
6861,Vikram Software,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/vikramsoftware/VS14
6862,ITC Classic,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/itcclassicfinance/ITC03
6863,Narmada Cement,http://www.moneycontrol.com/india/stockpricequote/cementmajor/narmdacementcompany/NCC02
6864,Sree Uma Param,http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/sreeumaparameswarimills/SUP
6865,Aditya Electro,http://www.moneycontrol.com/india/stockpricequote/electricals/adityaelectrocommunications/AEC02
6866,Jiwa Appliances,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/jiwaappliances/JAL
6867,Premium Ind,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/premiumindustriesi/PII02
6868,Jyothi Infra,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/jyothiinfraventures/BS09
6869,Anandam Rubber,http://www.moneycontrol.com/india/stockpricequote/rubber/theanandamrubbercompany/TAR
6870,Hilton Metal,http://www.moneycontrol.com/india/stockpricequote/castingsforgings/hiltonmetalforging/HMF
6871,Empee Sugars,http://www.moneycontrol.com/india/stockpricequote/sugar/empeesugarschemicals/ESC
6872,Blue Star Info,http://www.moneycontrol.com/india/stockpricequote/computerssoftware/bluestarinfotech/BSI05
6873,Premium Int,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/premiuminternationalfinance/PIF01
6874,Negotium Int,http://www.moneycontrol.com/india/stockpricequote/trading/negotiuminternationaltrade/MIT
6875,CHD Developers,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/chddevelopers/CHD01
6876,Hind Wires,http://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/hindustanwires/HW
6877,Microse India,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/microseindia/MIL09
6878,Poonam Rasay,http://www.moneycontrol.com/india/stockpricequote/chemicals/poonamrasayan/PR02
6879,Johnmeyers Gran,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/johnmeyersgranite/JGL
6880,Jai Corp,http://www.moneycontrol.com/india/stockpricequote/steelgpgcsheets/jaicorp/JC08
6881,Baroda Ferro,http://www.moneycontrol.com/india/stockpricequote/miningminerals/barodaferroalloysindustries/BFA
6882,Nahar Spinning,http://www.moneycontrol.com/india/stockpricequote/textileshosieryknitwear/naharspinningmills/NSM
6883,Terai Tea Co,http://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/teraiteaco/TTC01
6884,Atcom Tech,http://www.moneycontrol.com/india/stockpricequote/electricals/atcomtechnologies/AT
6885,Banka India,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/bankaindia/BI02
6886,Shiva Sutex Ltd,http://www.moneycontrol.com/india/stockpricequote/textileshosieryknitwear/shivasutex/SSL10
6887,Godavari Cerami,http://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/godavariceramics/GCL
6888,Woolworth,http://www.moneycontrol.com/india/stockpricequote/textileswoollenworsted/woolworthindia/WI10
6889,Surya Industria,http://www.moneycontrol.com/india/stockpricequote/tyres/suryaindustrialcorporation/SIC04
6890,GSL India,http://www.moneycontrol.com/india/stockpricequote/textilesspinningsyntheticblended/gslindia/GSL
6891,TV TodayNetwork,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/tvtodaynetwork/TVT
6892,Hotline Glass,http://www.moneycontrol.com/india/stockpricequote/glassglassproducts/hotlineglass/HG01
6893,Subcapcity,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/subhashcapitalcity/SCC04
6894,TVS Motor,http://www.moneycontrol.com/india/stockpricequote/auto23wheelers/tvsmotorcompany/TVS
6895,Transindia Lamp,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/transindialamps/TL01
6896,TVS Srichakra,http://www.moneycontrol.com/india/stockpricequote/tyres/tvssrichakra/TVS03
6897,Jai Mata Ind,http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/jaimataindsutries/JMI
6898,Sri Skandan Ind,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/sriskandanindustries/SSI09
6899,CDSL,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/centraldepositoryservicesltd/CDS
